"","Acacia","Acalypha","Acanthaceae","Achyranthes","Acronychia","Acrostichum","Agathis","Agathis.australis","Aleurites","Alphitonia","Alternanthera","Alyxia","Amaranthaceae","Amaranthus","Anacardiaceae","Anacolosa","Annonaceae","Anthoceros","Antidesma","Antirhea","Apiaceae","Apium","Apium.prostratum","Apocynaceae","Araceae","Araliaceae","Araucaria","Ardisia","Arecaceae","Argophyllaceae","Aristotelia","Arytera","Ascarina","Ascarina.lucida","Aspleniaceae","Asplenium","Astelia","Asteraceae","Asteroideae","Avicennia","Baccaurea","Balanops","Barringtonia","Bignoniaceae","Bischofia","Blechnum","Blyxa","Brassicaceae","Bryosporis.problematicus","Burseraceae","Cal_yrs_BP","Callitriche","Callitris","Calophyllum","Calycosia","Calystegia","Canarium","Canavalia","Caprifoliaceae","Cardiopteridaceae","Cardiospermum","Carex","Caryophyllaceae","Casuarina","Casuarinaceae","Celtis","Cerberiopsis","Cichorioideae","Claoxylon","Clematis","Clusiaceae","Cocos","Cocos.nucifera","Codia","Colocasia","Colocasia.esculenta","Combretaceae","Commelina","Commersonia","Convolvulaceae","Coprosma","Cordyline","Coriaria","Corynocarpus","Cunoniaceae","Cupaniopsis","Cuphea","Cyathea","Cyatheaceae","Cyathula","Cyclophyllum.barbatum","Cyperaceae","Cyperus","Cyrtandra","Dacrycarpus","Dacrycarpus.dacrydioides","Dacrydium","Dacrydium.cupressinum","Decaisnina.forsteriana","Decaspermum","Desmodium","Dianella","Dicksonia","Dicranopteris","Dicranopteris.linearis","Dillenia","Dilleniaceae","Diospyros","Dodonaea","Dodonaea.viscosa","Dolicholobium","Dracaena","Dysoxylum","Elaeocarpaceae","Elaeocarpus","Elattostachys","Eleocharis","Embelia","Endospermum","Epacrideae","Ericaceae","Erythrina","Erythrina.variegata","Escalloniaceae","Euodia","Euphorbia","Euphorbiaceae","Excoecaria","Exocarpos","Fabaceae","Fagraea","Ficus","Fimbristylis","Flagellaria","Flagellariaceae","Freycinetia","Garcinia","Gardenia","Garuga","Geniostoma","Geranium","Gesneriaceae","Glochidion","Gonocarpus","Goodeniaceae","Grewia","Group.1","Guettarda","Guioa","Gunneraceae","Gymnosporia","Gymnostoma","Haloragaceae","Haloragis","Hedycarya","Hemionitis","Heritiera","Hernandia","Hibbertia","Hibiscus","Histiopteris.incisa","Homalanthus","Homalium","Huperzia.varia","Hymenophyllaceae","Hymenophyllum","Hypolepis","Ilex","Ipomoea","Ixora","Jasminum","Joinvillea","Juncus","Knightia","Lamiaceae","Lauraceae","Laurelia","Lecythidaceae","Leea","Lepironia","Lepisorus","Leptospermum","Leucas","Libocedrus","Liliaceae","Lindsaeaceae","Loganiaceae","Longetia","Loranthaceae","Ludwigia","Lycopodiaceae","Lycopodiella","Lycopodiella.cernua","Lycopodiella.lateralis","Lycopodium","Lycopodium.scariosum","Lygodium","Macaranga","Machaerina","Maesa","Mallotus","Malpighiaceae","Malvaceae","Marattiaceae","Maytenus","Medinilla","Melaleuca","Melastoma","Melastomataceae","Meliaceae","Melicope","Melicytus","Melochia","Meryta","Metrosideros","Metroxylon","Metroxylon.vitiense","Microsorum","Momordica","Monimiaceae","Moraceae","Morinda","Muehlenbeckia","Mussaenda","Myoporum","Myoporum.rapense","Myriophyllum","Myristica","Myrsine","Myrtaceae","Neonauclea","Neopanax.arboreus","Nepenthes","Nestegis","Neuburgia","Nothofagus","Nymphoides","Nymphoides.indica","Olacaceae","Oleaceae","Olearia.colensoi","Onagraceae","Ophioglossum","Ophiorrhiza","Orchidaceae","Oxalis","Paesia","Palaquium","Pandanaceae","Pandanus","Pandanus.tectorius","Parinari","Parsonsia","Pectinopitys.ferruginea","Pemphis","Phaleria","Phormium","Phyllanthaceae","Phyllanthus","Phyllocladus","Phytolaccaceae","Pinaceae","Pinus","Piper","Pisonia","Pittosporum","Planchonella","Plantago","Plantago.lanceolata","Plerandra","Plicosepalus","Poaceae","Podocarpaceae","Podocarpus","Polygala","Polygonaceae","Polygonum","Polypodiaceae","Polypodium","Polyscias","Portulacaceae","Potamogeton","Premna","Primulaceae","Proteaceae","Prumnopitys.taxifolia","Psidium.guajava","Psilotum","Psychotria","Pteridaceae","Pteridium","Pteridium.esculentum","Pteris","Pteris.berteroana","Pteris.tremula","Pyrrosia","Quintinia","Randia","Ranunculaceae","Ranunculus","Rauvolfia","Restionaceae","Rhamnaceae","Rhizophora","Rhizophoraceae","Rhopalostylis.sapida","Rhus","Rosaceae","Rubiaceae","Rubus","Rumex","Rutaceae","Salacia","Salicaceae","Santalaceae","Sapindaceae","Sapotaceae","Saurauia","Scaevola","Scaevola.taccada","Schefflera","Schizaea","Schoenus","Scirpus","Selaginella","Selaginella.kraussiana","Sigesbeckia.orientalis","Simaroubaceae","Site","Sloanea","Solanaceae","Solanum","Sonchus","Sophora","Sophora.tomentosa","Stachytarpheta","Stenochlaena","Stenochlaena.palustris","Streblus","Symplocaceae","Symplocos","Syzygium","Tapeinosperma","Terminalia","Thelypteris","Thymelaeaceae","Timonius","Tournefortia","Trema","Trifolium","Triumfetta","Turrillia","Typha","Typha.angustifolia","Typha.latifolia","Typha.orientalis","Ulex.europaeus","Ulmaceae","Urena","Urticaceae","Verbenaceae","Veronica","Vigna","Vitaceae","Vitex.lucens","Weinmannia","Xanthomyrtus"
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602409638554217,0,0.0382555470543229,0,0,0.120481927710843,0,0,0,0.0765110941086457,0,0,0,0,0.257233985674911,0,0.136752057964067,0,0,0,0,0,0,0,0,0,0,1583,0,0,0,0,0,0,0,0,0,0,0,0,14.4530378591643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4881131258008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382555470543229,0,0,0,0.114766641162969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984965109097446,0,0,0,0,0,0.0765110941086457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02085157769563,0,0,0,0,0,0.0602409638554217,0,0,0,0,0,0,0,0,0,0,0,0,1.8837400097713,0,0,0,0,0,0,0,0,0,0,0.0382555470543229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382555470543229,0,0,0,0,0,0,0,0,0,0,0,0,"lou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",0,0,0,0,0,0,0,0,0,0.246305418719212,0,0,0,0.70841262759167,0,0,0,0,0,0.123152709359606,0,0,0,0,0,0,0,0,0.677681360006556,0,0,0,0,0,0,0,0,0.585032279212915,0,0,0,0,0,0,0,0,0,0,0,0,1670.5,0,0,6.52709359605911,0,0,0,0,0,0,0,0,0,0.184842883548983,0,0,0,0,0,0,0,4.77290731449696,0,0,0.184842883548983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0106626116569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48060060278812,0,0,0,0,0,0,0.0924214417744917,0,0,0,0,0.123152709359606,19.339300510822,0,1.6629030348834,0,0,1.35536272001311,0,0,0.0924214417744917,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585259918232064,0,0,0,0,0,0,0.0924214417744917,0,0.184842883548983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184842883548983,0,0,0,0,0,0,0,0,10.2546825346239,0,0,0,0,0.307995592908589,0,0.492838476457573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246305418719212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0749205539823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95983537146135,0,0,0,0,0.123152709359606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32394853537055,0,0,0,0,0,0,0,0,0,0,0,0,0.0924214417744917,0,0,0,0,0,0,0,0,0,0,0,"ava",0,0.307995592908589,0,0,0,0,0,0,0,0,0,0,0,0,0.369458128078818,0,0,0,0,0.585032279212915,0,0,0,0,0,0,0,0,0,0,0.646950092421442,0,0,0,0,0,0,0
"49",0,0,0,0,0,60.0635886466407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77761814455108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710.33333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.29637841738495,0,0,0,2.12631457962186,0,0,0,0,2.82002889455383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459743692891213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635093449464707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54623386127228,0,2.63614816011309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46018924872952,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,4.06776223310005,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06110501280644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6186643369268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03948078239542,0,0,0,0,2.42667243127144,0,0,0,0,0.565103559115535,0,0,0,0,0,0,0,0,0,0,0.399874549161048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",0,0.303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4522584333905,0,0,0,0,0,0,0,0,2.15551743853631,0,0,0,0,0,0,0,0,0,0,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606060606060606,0,1.21212121212121,20.9491137793025,0,0,0,0,8.58776443682104,0,0,0,0,0,0,2.18982275586049,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2464265294454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606060606060606,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,6.87249857061178,0,0,0,0,0,0,0.943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79188107489994,0,0,1.51515151515152,0,0,3.67066895368782,0,0,0,0,0,0,0,0,0,0.303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303030303030303,0,2.76157804459691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21212121212121,0,0,0,0,0,0,0,0,0,0,0,0,2.83018867924528,0,0,0,0,0,0,0,0,13.4076615208691,0,0,0,0,0,0,0,0,0,0,0,0,1.852487135506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5494568324757,0,0.909090909090909,0,0,0,0,0,0,2.76157804459691,0,0,0,1.2464265294454,0.303030303030303,0,0,0,0,0,0,0,0,0,0,0,"ano",0,0,0,0,0,0,0,0,0,0,0,0,1.852487135506,0,0,0,0,0,0,0.606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0,0,0,0,0,0,0.300160919813632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300160919813632,0,0,0,0,0,0,0,0,0,0,0,0,1587.5,0,0,0,0,0,0,0,0,0,0,0,0.300160919813632,2.23131830396474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300160919813632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4761104955678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52237753399856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5629620357098,0,0.600321948958042,0,0,0,3.95273059240844,0,0,0,0,0,0,0,0,0,0,0.300160919813632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73051397822352,0,0,4.422860512101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35740869195797,0,0,0,0,0,0,0,0,0,3.17254116321292,0,0,0,0,0,0,0,0,0,0,0,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7925477696002,0,0,0,0,1.64761006421974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4861750868626,0,0,0,0,"aro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543717224146621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485436893203883,0,0,0,0,0,0,0,0,5.04532278102425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20784061105232,0,0,0,0,0,1631.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68177426034142,0,0,3.61777021119956,0,0,0,0,0,0,0,0,0,0,0,0.4739336492891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23696682464455,0,0,0,0,0,0,0,0,0,0,0,0.242718446601942,0,0,0,0,0,0,0,0,0,0,0,0.242718446601942,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716652095891041,0.242718446601942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6411448028344,0,0,0,0,0,1.66451939446924,0.242718446601942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479685271246492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44480743569687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2649427138453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bon",0,0,0,0,0,0,0,0,0,0,0,0,0,0.242718446601942,0,3.13233331799567,0,0,0,0.485436893203883,0,0,0,0,0,0,0,0,0,0,1.20784061105232,0,0,0,0,0,0,0
"54",0,0.241951031424716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915750915750916,0,0,0,0,0,0.150375939849624,0,0,0.650665124349335,0,0,0,2.60940813572393,0,0,0,0,0,0,0,0.0915750915750916,3.94640447272026,0,0,0.333526122999807,0.967804125698863,0,0,0,0,2192.5,0,0,0.51667630614999,0.366300366300366,0,0,0,0,0,0,0,0,0,0.0915750915750916,0,0,0,0.0915750915750916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20011567379988,0,0,0,2.72700983227299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150375939849624,2.58338153074995,0,0.0915750915750916,0,0,0,0,0,0,0.0915750915750916,0,1.15095430884905,0,0,1.07576633892423,0.075187969924812,0.333526122999807,0,0,0,0,0,0,0,0,0,2.09947946790052,0,0,0,0,0,3.14247156352419,0,0,0,0.0915750915750916,0,0,0,0.333526122999807,0,0,"(1.9e+03,2.4e+03]",0,0,0,0,0,0,0.51667630614999,0,0,0.075187969924812,0,0,0,0,0.683439367649894,0.258338153074995,0,0,0.349913244650087,0,1.30807788702526,0,0.0915750915750916,0,0,0,0,0,0,0,0,0,0.075187969924812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06959706959707,0,0.0915750915750916,1.77559282822441,0,0.699826489300174,0.075187969924812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866589550800077,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00231347599769,6.29458261037208,0.166763061499904,0,0,0,0,0,0,0,0,0,0,0,0,0.274725274725275,0,0,0,0,0,48.7015615962984,0,0.0915750915750916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349913244650087,0,0,0,0.075187969924812,0,0,0,0,1.1837285521496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241951031424716,0,0,0,0,0,0.0915750915750916,0.075187969924812,0,0.150375939849624,0,0,0,0,0,0,0,"tag",0,0,0,0,0,0,0,0,0,0,0,1.46809331019857,0.333526122999807,0.0915750915750916,0,0,0,0.0915750915750916,0,0,0,0,0,0,0,0,0,0,0.408714092924619,0,1.67437825332562,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46153846153846,0,0,0,0.192307692307692,0,0,0,0,0,0,0,0,0,0,0,2099.5,0,0,0,0,0,0,0,0,0,0,3.26923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961538461538462,0.769230769230769,1.73076923076923,0,0,0,0,5.19230769230769,0,0,0,0,3.26923076923077,0,0,0,0,23.2692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692307692,0,0,0,0,0,0,"(1.9e+03,2.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0.576923076923077,0,0,0,0,0,0,0.384615384615385,1.53846153846154,0,0,0,0,0,0,0,0,0,0,0.192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692307692,0.192307692307692,0,0,17.3076923076923,0,0,0.384615384615385,0,0,0,0,0.192307692307692,0,0,0,0,0,0.384615384615385,0,0,0.384615384615385,0,1.15384615384615,0,1.34615384615385,0,0,0,0,0.192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0.576923076923077,0,0,2.30769230769231,0,0,0.961538461538462,0,0,0,0.192307692307692,0,0.192307692307692,0,0,0,0,0,0.384615384615385,3.65384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0.576923076923077,0,0.384615384615385,0,0,0,7.69230769230769,0,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"wai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0.384615384615385,0,3.84615384615385,0,0,0.384615384615385,0.192307692307692,0
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564971751412429,0,0.30902515383785,0,0,0,0.410232323695184,0,0,0,0,0.0706214689265537,0,0,0,0,0,0.0706214689265537,0,0,0,0,0,0,2183.26666666667,0,0.141242937853107,0,0,0,0,0,0,0,0,0,0,0,2.88501661156231,0,0,0,0,0,0.0265392781316348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08276565620007,0,0,17.607865774745,0,0,0,0,0.290244755507264,0,0,0,0,0,0,0,0,0,0.0959232613908873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262467991708328,0,0.0706214689265537,0,0,0,0,0,0,0,0,0,0,0.0706214689265537,0,"(1.9e+03,2.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9440807927986,0,0,0,0,0,0,0,0,0.970986786086622,0,0,1.00191033613787,0,0,0,0,0.382288576997627,0,0,0,0.218385800913409,0.0265392781316348,0,0,0,0,0,0,0.0265392781316348,0,0,0,0,0.0530785562632696,0,0,0,0,0,0,0,0,0,0.762552000934069,0,0,0,0,0,0.526173469083958,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33527991382129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650323312547199,0,0.214506361012885,0,0,0,0.359628738766517,0,0,0,0,0,0,0.149001817654157,0,0,0,0,0,0,50.4888217246563,0,0,0,0,0,0,0,0,0.567613705645653,0,0,0,0,0,0,0,0,0,0,0,0,0.0706214689265537,0,0.0479616306954436,0.0959232613908873,0,0,0,0,0,0,0,0.149001817654157,0,0,0,"plu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",0,0,0,0,0,55.924054015211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43086325439267,0,0,0,0,0,0,0,0,0,0,0,2177,0,0,0,0,0,0,0,0,0,0,0,0,0.783040488922842,0,0,0,0,0,0,0,0,2.51103752759382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15049656226127,0,0,0,0,0,0,0,0,0,0,0.821237585943468,0,3.61726508785332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68143621084798,0,0,0,"(1.9e+03,2.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56622516556291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469824293353705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34606569900688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52406417112299,0,0,0,0,1.88869701335615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3605592347314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92513368983957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",0,2.36359485212055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31259475693252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245.3,0,0,0,0,0,0,0,0,0,0,0,0,0.171821305841924,0,0.526431234919939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96669384354122,0,0,0,5.03962029629691,0,0,0,0,0,0,0,0,0,0,0,0,0.177304964539007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171821305841924,0,0,0,0,0,0,0,0,0.334537668941523,0,0,0,0,0,0,0,0,0,0,"(1.9e+03,2.4e+03]",0,0,0,0,0,0.486286714646956,0,0,0,0,0,0,0,0.32905401024444,0.531914893617021,0,0,0,0,3.9519934996227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177304964539007,0,0,0,0,0,0,0,0,0,0.171821305841924,5.57329409930733,0,0,0,0,0,0,0,0,0,0.157232704402516,0,0,0,0,0,0,0,0,0,0,0,0.531914893617021,0,0,0,11.3491731746314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.3763486696437,0,0,0,0,0,0,0,0.866452562558544,0,0,0,1.01633923361214,0,0,0,0,0,0,0,0,3.40373109517286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171821305841924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tuk",0,0,0,0,0,0.669075337883046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171821305841924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
